Periodo,inpc,inpc-1,inpc-2,inpc-3,inpc-4,inpc-5,inpc-6,inpc-7,inpc-8,inpc-9,inpc-10,inpc-11,inpc-12,suby-1,suby-2,suby-3,suby-4,suby-5,suby-6,suby-7,suby-8,suby-9,suby-10,suby-11,suby-12,ipp,act_enom_global,actividades_primarias,actividad_industrial,vol_fisico_constr,actividades_terciarias,inversion_fija_bruta,desocupacion_urbana,tend_empleo_manuf,asegurados_perms_imss,expectativa_personal_ocupado,imports_totales,imports_n_petroleras,exports_petroleras,exports_n_petroleras,precio_prom_crudo,tasa_interbancaria_eq,cetes_28,tasa_fondeo_gub,tipo_cambio_nominal,tipo_cambio_real_multi,indice_bmv,reservas_internacionales,confianza_empresarial,indicador_agregado_tend,indicador_pedidos_manuf,confianza_consumidor,expectativa_uso_pye,expectativa_inventarios_insumos,indice_prod_ind_eua,prod_manuf_eua,comercio_pmenor_eua,desempleo_eua,tasa_bonos_tesoro_eua,sp500,dow_jones,confianza_consumidor_eua
2016/10,0.0061,0.0061,0.0028,0.0026,0.0011,-0.0045,-0.0032,0.0015,0.0044,0.0038,0.0041,0.0055,0.0051,0.0048,0.0019,0.0017,0.0025,0.0021,0.0022,0.0036,0.0036,0.0019,0.0031,0.0004,0.0025,0.012206067,-0.011786516,-0.167444377,-0.019867683,0.047169503,0.001046137,-0.009665244,5.322372592,4,15985920,52.399,34229.627,31155.99,1886.232,30814.94,37.76,4.61,4.28,4.33,0.035862741,0.029419405,-0.012247662,3324130.631,49.808,59.568,55.431,35.6554369,53.937,51.33,-0.013694391,0.002647203,394442,4.8,1.63,-0.00908904,-0.005039227,0.0155902
2016/11,0.0078,0.0061,0.0061,0.0028,0.0026,0.0011,-0.0045,-0.0032,0.0015,0.0044,0.0038,0.0041,0.0055,0.0028,0.0048,0.0019,0.0017,0.0025,0.0021,0.0022,0.0036,0.0036,0.0019,0.0031,0.0004,0.00203459,0.020146692,0.162999249,0.022982248,-0.005570083,0.012402825,0.021725185,4.378630916,5,16109315,52.767,33495.421,30581.776,1932.789,30663.59,41.35,5.11,4.69,4.77,-0.009958931,-0.025975678,0.010029547,3407188.063,49.651,57.992,54.906,34.75499425,52.382,53.969,-0.005216776,0.006801143,397354,4.7,1.76,-0.006798935,-0.009052211,-0.043859649
2016/12,0.0046,0.0078,0.0061,0.0061,0.0028,0.0026,0.0011,-0.0045,-0.0032,0.0015,0.0044,0.0038,0.0041,0.0022,0.0028,0.0048,0.0019,0.0017,0.0025,0.0021,0.0022,0.0036,0.0036,0.0019,0.0031,0.012238529,0.032660646,0.385271226,-0.003810747,0.069701719,0.037280492,0.062387437,4.316144056,8,16205667,51.331,34267.067,31398.724,1700.447,32644.165,39.05,5.34,5.15,5,0.05248575,0.027132261,-0.064051441,3307053.823,49.055,58.74,55.029,35.03189643,53.081,52.766,-0.009228738,-0.014258818,414458,4.4,2.14,0.010249439,0.054080885,0.075688073
2017/01,0.017,0.0046,0.0078,0.0061,0.0061,0.0028,0.0026,0.0011,-0.0045,-0.0032,0.0015,0.0044,0.0038,0.0045,0.0022,0.0028,0.0048,0.0019,0.0017,0.0025,0.0021,0.0022,0.0036,0.0036,0.0019,0.009778519,-0.010500002,0.095222769,-0.033755226,-0.014613913,-0.004025803,0.03895203,4.033903616,-12,16030947,51.698,33206.048,29760.267,1820.596,31375.063,42.8,5.84,5.61,5.57,0.028642347,0.005159835,0.003268755,3569566.411,47.92,57.023,53.702,34.87517796,51.595,51.941,0.011583263,-0.010976496,482778,4.5,2.49,0.037710795,0.033415101,0.046908316
2017/02,0.0058,0.017,0.0046,0.0078,0.0061,0.0061,0.0028,0.0026,0.0011,-0.0045,-0.0032,0.0015,0.0044,0.0058,0.0045,0.0022,0.0028,0.0048,0.0019,0.0017,0.0025,0.0021,0.0022,0.0036,0.0036,0.02077043,-0.04643111,-0.13598734,-0.004755016,-0.133287661,-0.063245419,-0.187267768,4.020197443,-2,16046797,51.586,30788.434,27412.402,1875.009,25441.166,45.38,6.13,5.83,5.77,0.041898829,0.022241471,0.012540994,3640180.734,47.901,55.319,52.822,35.47841872,49.457,51.591,0.000113006,-0.002016879,368658,5.1,2.43,0.012679865,0.005135562,0.00305499
2017/03,0.0061,0.0058,0.017,0.0046,0.0078,0.0061,0.0061,0.0028,0.0026,0.0011,-0.0045,-0.0032,0.0015,0.0076,0.0058,0.0045,0.0022,0.0028,0.0048,0.0019,0.0017,0.0025,0.0021,0.0022,0.0036,0.005822129,-0.019098573,-0.234480551,-0.009706882,0.058129354,-0.010431003,-0.008183555,3.596120566,8,16141919,51.822,30586.757,27536.168,1891.857,29454.116,44.75,6.44,6.06,6.14,-0.046413265,-0.043258723,-0.008797253,3637816.046,43.596,58.159,53.456,28.66787248,54.113,53.021,-0.004340499,0.016004803,365236,4.9,2.42,0.024084278,0.047731833,-0.022335025
2017/04,0.0012,0.0061,0.0058,0.017,0.0046,0.0078,0.0061,0.0061,0.0028,0.0026,0.0011,-0.0045,-0.0032,0.0057,0.0076,0.0058,0.0045,0.0022,0.0028,0.0048,0.0019,0.0017,0.0025,0.0021,0.0022,0.000572784,0.070243585,-0.119423859,0.088893303,0.008806539,0.068884966,0.075065057,3.676403604,18,16255010,51.987,36110.316,32676.312,1721.941,34326.485,42.16,6.63,6.32,6.31,-0.047813671,-0.05150731,0.029637472,3499870.641,43.559,56.891,53.442,31.5156096,51.238,54.093,0.012432569,0.012184462,422916,4.6,2.48,0.015842517,-0.00716023,0.00623053
2017/05,-0.0012,0.0012,0.0061,0.0058,0.017,0.0046,0.0078,0.0061,0.0061,0.0028,0.0026,0.0011,-0.0045,0.0045,0.0057,0.0076,0.0058,0.0045,0.0022,0.0028,0.0048,0.0019,0.0017,0.0025,0.0021,-0.003851903,-0.056403555,0.22991981,-0.075778224,-0.053780964,-0.056762216,-0.100989674,4.086620995,7,16285224,51.581,30869.68,27998.936,1679.204,30089.75,43.49,6.87,6.5,6.57,-0.033405989,-0.024437681,0.013581906,3287906.69,47.192,60.175,56.106,33.79512537,54.87,55.38,-0.014272434,-0.003292129,407457,4.1,2.3,-0.003174172,0.013419496,0.001031992
2017/06,0.0025,-0.0012,0.0012,0.0061,0.0058,0.017,0.0046,0.0078,0.0061,0.0061,0.0028,0.0026,0.0011,0.0028,0.0045,0.0057,0.0076,0.0058,0.0045,0.0022,0.0028,0.0048,0.0019,0.0017,0.0025,0.001283043,0.052055445,0.075722059,0.048135623,0.022882507,0.053074831,0.089666087,4.11258126,16,16349612,52.605,36546.951,33601.509,1630.558,33711.784,43.88,6.98,6.56,6.63,0.001482003,0.010683892,-0.008413567,3318093.467,48.173,55.852,53.461,34.93450073,50.287,53.196,0.013078232,0.009193635,435053,4.1,2.3,0.015274145,0.00325398,0.001030928
2017/07,0.0038,0.0025,-0.0012,0.0012,0.0061,0.0058,0.017,0.0046,0.0078,0.0061,0.0061,0.0028,0.0026,0.003,0.0028,0.0045,0.0057,0.0076,0.0058,0.0045,0.0022,0.0028,0.0048,0.0019,0.0017,-0.003648451,0.007371442,0.160824553,-0.001768418,0.013187253,0.004146868,0.016061712,3.818345984,10,16448430,52.567,35548.917,32448.292,1780.551,33767.335,41.3,7.21,6.82,6.85,-0.031730739,-0.026707837,0.01934925,3269863.523,49.104,59.552,55.809,35.87327868,53.996,55.015,0.028455643,0.018795348,423705,4.5,2.19,0.016131092,0.016230457,-0.021627188
2017/08,0.0049,0.0038,0.0025,-0.0012,0.0012,0.0061,0.0058,0.017,0.0046,0.0078,0.0061,0.0061,0.0028,0.0027,0.003,0.0028,0.0045,0.0057,0.0076,0.0058,0.0045,0.0022,0.0028,0.0048,0.0019,-0.002517535,-0.033899799,-0.156028025,-0.018091734,0.006521625,-0.035234358,-0.014917008,4.086358954,4,16474863,52.712,33687.183,30553.614,1940.723,30214.433,44.1,7.37,6.99,7.06,-0.018625516,-0.014657557,0.019299208,3147326.854,49.876,57.306,55.353,36.01035704,48.864,55.369,-0.016118136,-0.038681203,417371,4.6,2.32,0.008265064,0.025362969,-0.016842105
2017/09,0.0031,0.0049,0.0038,0.0025,-0.0012,0.0012,0.0061,0.0058,0.017,0.0046,0.0078,0.0061,0.0061,0.0025,0.0027,0.003,0.0028,0.0045,0.0057,0.0076,0.0058,0.0045,0.0022,0.0028,0.0048,0.000577829,0.028041847,-0.151740362,0.031728108,0.007328178,0.036042036,0.0502977,4.427518264,3,16561724,52.149,38513.13,34482.471,1850.193,34076.714,45.85,7.38,6.94,7.04,-0.002436797,0.007544506,-0.001042883,3096773.403,51.207,55.521,53.908,36.48862729,48.264,52.753,0.015499532,0.026791569,432404,4.5,2.21,0.000864081,0.002602882,0.03640257
2017/10,0.0063,0.0031,0.0049,0.0038,0.0025,-0.0012,0.0012,0.0061,0.0058,0.017,0.0046,0.0078,0.0061,0.0028,0.0025,0.0027,0.003,0.0028,0.0045,0.0057,0.0076,0.0058,0.0045,0.0022,0.0028,0.001365721,-0.035083897,-0.097764847,-0.040006619,0.06560288,-0.029253211,-0.012565402,4.436079092,0,16664966,52.05,35706.801,32085.508,1929.871,31841.447,48.3,7.38,6.99,7.04,-0.00048855,0.003782935,-0.019946427,3085457.251,50.548,59.448,54.872,36.50550083,54.106,52.39,-0.013757196,-0.003795274,413093,4.1,2.2,0.014908238,0.020821392,-0.017561983
2017/11,0.0103,0.0063,0.0031,0.0049,0.0038,0.0025,-0.0012,0.0012,0.0061,0.0058,0.017,0.0046,0.0078,0.0025,0.0028,0.0025,0.0027,0.003,0.0028,0.0045,0.0057,0.0076,0.0058,0.0045,0.0022,0.009383571,0.038499685,0.162492514,0.034556533,-0.028069344,0.035461719,0.003470224,4.150129206,8,16785900,51.824,38969.493,34887.18,2279.544,34436.085,49.43,7.38,7.03,7.04,0.052002629,0.035809285,-0.040214379,3142073.633,50.887,54.595,52.841,36.78794769,50.815,52.488,0.009673372,0.017807032,418517,3.9,2.36,0.025736207,0.043389694,0.058885384
2017/12,0.0059,0.0103,0.0063,0.0031,0.0049,0.0038,0.0025,-0.0012,0.0012,0.0061,0.0058,0.017,0.0046,0.0034,0.0025,0.0028,0.0025,0.0027,0.003,0.0028,0.0045,0.0057,0.0076,0.0058,0.0045,0.011464827,0.03348434,0.505432852,-0.012172976,0.002551986,0.03737834,0.032408144,3.960972034,-4,16872343,51.188,37082.913,33106.355,2482.094,35025.479,53.68,7.38,7.02,7.03,0.013474181,0.002544891,-0.041411014,3310398.739,50.387,58.334,53.776,36.43698324,53.483,52.502,-0.000738577,-0.011859085,443513,3.9,2.35,0.014316965,0.038289807,-0.021847071
2018/01,0.0053,0.0059,0.0103,0.0063,0.0031,0.0049,0.0038,0.0025,-0.0012,0.0012,0.0061,0.0058,0.017,0.0042,0.0034,0.0025,0.0028,0.0025,0.0027,0.003,0.0028,0.0045,0.0057,0.0076,0.0058,0.004613285,-0.019419787,-0.006619276,-0.035305176,0.088803214,-0.011453857,0.068486657,3.503677232,-7,16675503,50.798,35984.012,31595.54,2663.613,33322.621,54.31,7.51,7.17,7.22,0.004505454,0.005393204,0.041871776,3212125.729,50.338,55.729,53.615,36.71679347,51.71,54.619,0.006883968,-0.014094781,498971,3.9,2.4,0.02727276,0.018410661,-0.026395939
2018/02,0.0038,0.0053,0.0059,0.0103,0.0063,0.0031,0.0049,0.0038,0.0025,-0.0012,0.0012,0.0061,0.0058,0.0028,0.0042,0.0034,0.0025,0.0028,0.0025,0.0027,0.003,0.0028,0.0045,0.0057,0.0076,0.008408239,-0.034068416,-0.127900141,0.005563187,-0.137696476,-0.049024174,-0.146806208,3.982565688,4,16713722,51.629,35140.478,31265.687,2313.65,28404.877,57.71,7.64,7.25,7.3,-0.003147541,0.000613996,0.016920404,3397785.1,50.222,52.882,51.928,36.31546277,50.91,52.418,-0.001579988,-0.011690773,390689,4.5,2.58,0.047089818,0.057856599,-0.002085506
2018/03,0.0032,0.0038,0.0053,0.0059,0.0103,0.0063,0.0031,0.0049,0.0038,0.0025,-0.0012,0.0012,0.0061,0.0049,0.0028,0.0042,0.0034,0.0025,0.0028,0.0025,0.0027,0.003,0.0028,0.0045,0.0057,0.00446131,-0.021497707,-0.177650448,-0.015630101,0.06864919,-0.014758963,-0.005522299,3.857255971,1,16836378,52.614,34149.86,30218.765,2598.853,32494.94,56.59,7.78,7.4,7.49,-0.019697408,-0.023407073,-0.063387218,3222811.658,50.144,58.723,53.499,34.80184721,53.72,52.132,0.001081665,0.026769589,381932,4.4,2.86,-0.030342114,-0.042838093,0.041797283
2018/04,-0.0034,0.0032,0.0038,0.0053,0.0059,0.0103,0.0063,0.0031,0.0049,0.0038,0.0025,-0.0012,0.0012,0.0033,0.0049,0.0028,0.0042,0.0034,0.0025,0.0028,0.0025,0.0027,0.003,0.0028,0.0045,0.004447664,0.038403535,-0.154485076,0.04163102,-0.060950189,0.046978368,0.008018762,3.566161664,6,16897240,52.115,37734.615,33464.826,2456.376,37027.89,57.31,7.83,7.47,7.57,0.00299009,0.001310319,-0.030814913,3256056.558,51.009,56.187,53.702,34.18933918,53.726,54.069,0.009275907,0.013160857,446512,4.1,2.84,-0.000880339,-0.037000384,0.017051153
2018/05,-0.0016,-0.0034,0.0032,0.0038,0.0053,0.0059,0.0103,0.0063,0.0031,0.0049,0.0038,0.0025,-0.0012,0.0015,0.0033,0.0049,0.0028,0.0042,0.0034,0.0025,0.0028,0.0025,0.0027,0.003,0.0028,-0.000414608,-0.000602198,0.24032664,-0.00432464,0.040729527,-0.008994017,0.022693314,4.137289689,10,16978714,52.48,37471.965,33201.919,2626.302,34555.392,58.99,7.84,7.46,7.54,-0.01806368,-0.017601392,0.051985366,3165096.563,51.97,58.517,53.937,34.33672644,54.832,51.718,-0.004603714,0.00515927,421678,3.7,2.87,-0.018184493,0.002490965,-0.025641026
2018/06,0.0039,-0.0016,-0.0034,0.0032,0.0038,0.0053,0.0059,0.0103,0.0063,0.0031,0.0049,0.0038,0.0025,0.0026,0.0015,0.0033,0.0049,0.0028,0.0042,0.0034,0.0025,0.0028,0.0025,0.0027,0.003,0.014842736,0.031452773,0.123776254,0.027470996,-1.40E-06,0.028696177,0.02836606,3.841671709,6,17030670,52.459,40766.241,36308.497,2827.055,36386.857,62.73,7.85,7.51,7.58,0.062301051,0.046276228,-0.074921746,3252442.06,52.008,56.831,54.189,35.61158466,52.403,53.372,-0.005103325,-0.009746277,465377,3.6,2.98,0.018038869,0.01045766,-0.008097166
2018/07,0.0054,0.0039,-0.0016,-0.0034,0.0032,0.0038,0.0053,0.0059,0.0103,0.0063,0.0031,0.0049,0.0038,0.0023,0.0026,0.0015,0.0033,0.0049,0.0028,0.0042,0.0034,0.0025,0.0028,0.0025,0.0027,0.010905293,-0.007361393,0.024717114,-0.008919139,-0.018859055,-0.008382116,-0.009107966,4.03583455,0,17066113,51.334,38383.337,33680.436,2509.174,34974.334,64.59,7.93,7.64,7.64,0.042130594,0.033304619,0.063078566,3462047.166,50.967,58.295,55.154,36.64787483,54.348,54.308,0.032225924,0.02535697,445793,4.2,2.91,0.019566665,-0.005915422,0.002040816
2018/08,0.0058,0.0054,0.0039,-0.0016,-0.0034,0.0032,0.0038,0.0053,0.0059,0.0103,0.0063,0.0031,0.0049,0.0029,0.0023,0.0026,0.0015,0.0033,0.0049,0.0028,0.0042,0.0034,0.0025,0.0028,0.0025,-0.006575171,-0.010625491,-0.116357204,-0.002792637,0.038751273,-0.008598196,0.014995499,3.944031243,-1,17085693,52.441,39612.118,34698.534,2606.474,34135.738,66.34,8.1,7.73,7.81,-0.058757785,-0.066349391,0.037132643,3410740.036,49.936,55.952,54.552,37.14829957,50.843,51.931,-0.010853842,-0.032330184,443977,4.1,2.89,0.014264867,0.04712458,-0.00305499
2018/09,0.0042,0.0058,0.0054,0.0039,-0.0016,-0.0034,0.0032,0.0038,0.0053,0.0059,0.0103,0.0063,0.0031,0.0025,0.0029,0.0023,0.0026,0.0015,0.0033,0.0049,0.0028,0.0042,0.0034,0.0025,0.0028,-0.000656116,0.014860783,-0.175382492,0.019587413,-0.058973972,0.02259484,-0.004382108,4.511605437,2,17182201,51.664,42129.496,37177.673,2739.801,36805.406,64.16,8.11,7.73,7.8,-0.016121692,-0.024258284,-0.008807795,3230991.288,53.001,54.539,54.104,43.34108568,50.338,53.465,0.029106675,0.03438219,458781,3.9,2.89,0.022972547,0.021626043,-0.017364658
2018/10,0.0052,0.0042,0.0058,0.0054,0.0039,-0.0016,-0.0034,0.0032,0.0038,0.0053,0.0059,0.0103,0.0063,0.0032,0.0025,0.0029,0.0023,0.0026,0.0015,0.0033,0.0049,0.0028,0.0042,0.0034,0.0025,0.005868516,-0.035171886,-0.091398492,-0.029712292,0.063424035,-0.035821849,0.000301664,3.959363675,3,17281192,52.122,38001.683,33727.446,2767.986,34932.616,68.26,8.11,7.69,7.8,0.013025748,0.012062569,-0.005086028,3329625.23,53.226,58.53,54.209,43.00568631,54.247,54.028,-0.012046898,-0.002335428,420602,3.6,3,0.015284407,0.019006101,0.040540541
2018/11,0.0085,0.0052,0.0042,0.0058,0.0054,0.0039,-0.0016,-0.0034,0.0032,0.0038,0.0053,0.0059,0.0103,0.0031,0.0032,0.0025,0.0029,0.0023,0.0026,0.0015,0.0033,0.0049,0.0028,0.0042,0.0034,0.00370157,0.044758969,0.116441529,0.029056411,-0.008055056,0.050862221,0.043064632,3.673536058,18,17408758,51.909,44290.891,39073.704,2618.817,38737.253,71.29,8.12,7.69,7.81,0.000519579,-0.00335683,-0.116922843,3249696.151,52.794,54.585,53.502,42.1327041,49.671,53.461,-0.004992079,0.00201059,444271,3.5,3.15,-0.039991633,-0.050742092,-0.014985015
2018/12,0.007,0.0085,0.0052,0.0042,0.0058,0.0054,0.0039,-0.0016,-0.0034,0.0032,0.0038,0.0053,0.0059,0.0025,0.0031,0.0032,0.0025,0.0029,0.0023,0.0026,0.0015,0.0033,0.0049,0.0028,0.0042,0.01384466,0.016735456,0.601975837,-0.032802649,-0.054305246,0.018858397,-0.049766507,3.772287746,5,17480130,51.433,40928.716,36089.042,2309.218,36286.17,59.38,8.25,7.83,7.93,0.062222642,0.048376911,-0.058299217,3524352.049,52.278,58.543,54.272,42.53301247,53.071,53.05,-0.000454529,-0.014134783,463403,3.5,3.12,-0.022342863,0.01683007,-0.011156187
2019/01,0.0009,0.007,0.0085,0.0052,0.0042,0.0058,0.0054,0.0039,-0.0016,-0.0034,0.0032,0.0038,0.0053,0.0047,0.0025,0.0031,0.0032,0.0025,0.0029,0.0023,0.0026,0.0015,0.0033,0.0049,0.0028,0.003739127,-0.037858118,0.020376132,-0.047541053,0.098427666,-0.036707963,0.018119776,4.1277572,-7,17229742,49.821,35692.967,31634.237,2255.646,35341.901,51.71,8.41,8.02,8.18,-0.003580247,-0.010482791,-0.009161108,3535544.873,50.975,54.321,52.761,41.67504079,51.074,53.082,0.001653998,-0.009173519,500260,3.7,2.83,-0.05725634,-0.086575306,0.008205128
2019/02,-0.0003,0.0009,0.007,0.0085,0.0052,0.0042,0.0058,0.0054,0.0039,-0.0016,-0.0034,0.0032,0.0038,0.002,0.0047,0.0025,0.0031,0.0032,0.0025,0.0029,0.0023,0.0026,0.0015,0.0033,0.0049,-0.005344422,-0.016622439,-0.162949657,0.028338582,-0.066806214,-0.029747975,-0.054880362,4.028609994,9,17266442,51.876,37262.788,33131.662,2091.873,30545.346,53.76,8.59,7.95,8.26,-0.047681824,-0.040221538,0.055478205,3434883.181,51.004,52.738,51.531,44.8654385,50.749,53.789,-0.001757712,-0.010980844,402128,4.4,2.71,0.015612712,0.071684187,-0.072227874
2019/03,0.0039,-0.0003,0.0009,0.007,0.0085,0.0052,0.0042,0.0058,0.0054,0.0039,-0.0016,-0.0034,0.0032,0.0043,0.002,0.0047,0.0025,0.0031,0.0032,0.0025,0.0029,0.0023,0.0026,0.0015,0.0033,0.000213216,-0.026644405,-0.136346739,-0.023326561,-0.002230267,-0.021517917,-0.037770477,4.00804966,-2,17354643,50.937,35073.897,31515.176,2609.35,33828.457,56.82,8.56,7.93,8.26,-0.001311448,0.000261984,-0.026190862,3342686.437,52.962,58.343,54.115,45.92988304,55.108,53.362,-0.003677462,0.011409468,387672,4.1,2.68,0.056560089,0.036653684,0.028508772
2019/04,0.0005,0.0039,-0.0003,0.0009,0.007,0.0085,0.0052,0.0042,0.0058,0.0054,0.0039,-0.0016,-0.0034,0.0034,0.0043,0.002,0.0047,0.0025,0.0031,0.0032,0.0025,0.0029,0.0023,0.0026,0.0015,0.001788832,0.044198239,-0.181537233,0.06086206,-0.01400633,0.047521263,0.025868584,3.782735228,2,17399580,51.642,37530.886,33482.674,2343.538,36675.289,58.98,8.52,8.02,8.27,0.002277204,4.02063e-05,0.006804985,3384761.32,53.415,55.567,53.661,47.82614971,51.003,55.342,0.004053279,0.013094552,451740,3.9,2.57,0.017830134,0.000489273,0.049040512
2019/05,-0.0029,0.0005,0.0039,-0.0003,0.0009,0.007,0.0085,0.0052,0.0042,0.0058,0.0054,0.0039,-0.0016,0.0046,0.0034,0.0043,0.002,0.0047,0.0025,0.0031,0.0032,0.0025,0.0029,0.0023,0.0026,0.003235243,-0.02459993,0.182673531,-0.027645828,0.028683388,-0.031982219,-0.008647293,3.889660375,10,17433079,50.97,38076.401,33743.104,2258.808,37327.662,61.86,8.5,7.78,8.28,-0.010959816,-0.009610072,0.029859284,3423079.072,53.622,58.069,54.747,46.34106776,52.971,55.705,-0.021251435,-0.011435215,446483,3.3,2.53,0.035597991,0.025617579,-0.012195122
2019/06,0.0006,-0.0029,0.0005,0.0039,-0.0003,0.0009,0.007,0.0085,0.0052,0.0042,0.0058,0.0054,0.0039,0.0016,0.0046,0.0034,0.0043,0.002,0.0047,0.0025,0.0031,0.0032,0.0025,0.0029,0.0023,0.000790862,0.042010687,0.151951621,0.022867464,-0.048492808,0.047073332,0.003209955,4.416545963,-6,17473743,51.277,40792.86,36226.587,2569.872,39180.124,60.31,8.51,8.07,8.29,0.003427412,0.005828256,-0.038674008,3359856.402,53.358,54.724,53.352,45.48497389,50.339,55.035,0.004752889,0.000156126,479072,3.4,2.4,-0.016906843,-0.066855038,0.028806584
2019/07,0.0038,0.0006,-0.0029,0.0005,0.0039,-0.0003,0.0009,0.007,0.0085,0.0052,0.0042,0.0058,0.0054,0.003,0.0016,0.0046,0.0034,0.0043,0.002,0.0047,0.0025,0.0031,0.0032,0.0025,0.0029,0.004102357,-0.016403857,0.042697093,-0.011439659,0.00272194,-0.022679039,-0.025299609,4.133829606,-12,17507714,51.392,35382.744,31553.052,1953.591,35971.395,56.85,8.51,8.25,8.27,0.010629548,0.016436732,0.00899277,3493553.057,53.181,58.025,54.828,44.32354694,53.391,52.16,0.026151566,0.023207058,451733,3.8,2.07,0.012421627,0.071928959,-0.018
2019/08,-0.0002,0.0038,0.0006,-0.0029,0.0005,0.0039,-0.0003,0.0009,0.007,0.0085,0.0052,0.0042,0.0058,0.0026,0.003,0.0016,0.0046,0.0034,0.0043,0.002,0.0047,0.0025,0.0031,0.0032,0.0025,0.002140479,0.004399427,-0.107190848,0.008685007,-0.005070702,0.009013478,0.025594997,4.369012116,-9,17503677,50.626,40406.335,36320.655,2212.224,36903.569,57.78,8.48,8.14,8.28,-0.011627063,-0.015411965,-0.056786944,3435813.388,51.709,55.039,54.46,43.66584232,50.495,54.906,-0.01745261,-0.040528471,466814,4,2.06,0.036657976,0.009936481,0.00203666
2019/09,0.0026,-0.0002,0.0038,0.0006,-0.0029,0.0005,0.0039,-0.0003,0.0009,0.007,0.0085,0.0052,0.0042,0.002,0.0026,0.003,0.0016,0.0046,0.0034,0.0043,0.002,0.0047,0.0025,0.0031,0.0032,-0.005526951,-0.002800649,-0.216188146,0.010842653,0.006021432,0.001388506,0.019169078,4.510169365,11,17551307,50.743,39648.433,35814.712,1914.221,38136.92,49.51,8.37,8.01,8.16,0.027414,0.022963037,0.043227258,3399853.495,50.653,55.099,52.481,43.3176958,51.107,53.892,0.029607727,0.037696721,479296,3.8,1.63,-0.032914457,-0.017159967,-0.087398374
2019/10,0.0054,0.0026,-0.0002,0.0038,0.0006,-0.0029,0.0005,0.0039,-0.0003,0.0009,0.007,0.0085,0.0052,0.003,0.002,0.0026,0.003,0.0016,0.0046,0.0034,0.0043,0.002,0.0047,0.0025,0.0031,0.005161408,-0.025142311,-0.010416323,-0.035765494,-0.025049374,-0.019714142,-0.038873571,4.289735658,-1,17641816,50.571,37332.184,33817.184,1896.686,35283.897,55.1,8.2,7.72,8.07,0.001766243,-0.00505856,0.006480526,3620094.516,50.317,56.527,53.099,43.81921171,54.664,54.112,-0.01728931,-0.009473255,435427,3.3,1.7,0.029217557,0.019450235,0.037861915
2019/11,0.0081,0.0054,0.0026,-0.0002,0.0038,0.0006,-0.0029,0.0005,0.0039,-0.0003,0.0009,0.007,0.0085,0.0025,0.003,0.002,0.0026,0.003,0.0016,0.0046,0.0034,0.0043,0.002,0.0047,0.0025,-0.00264701,0.029106538,0.11330176,0.013698397,-0.0180824,0.034054522,0.041820559,4.289622715,0,17749105,50.98,41449.532,37383.009,1839.838,38922.286,50.6,8,7.66,7.78,-0.012948299,-0.011050468,0.002170685,3556320.913,51.014,53.131,52.462,45.29947349,50.491,54.514,-0.011721425,-0.003392023,460267,3.3,1.71,-0.001502531,0.004807401,0.024678112
2019/12,0.0056,0.0081,0.0054,0.0026,-0.0002,0.0038,0.0006,-0.0029,0.0005,0.0039,-0.0003,0.0009,0.007,0.0022,0.0025,0.003,0.002,0.0026,0.003,0.0016,0.0046,0.0034,0.0043,0.002,0.0047,0.001768223,0.022870559,0.462821658,-0.021895164,0.049336566,0.026645619,0.009619345,4.295591663,1,17805501,50.222,36697.66,33123.66,1864.357,35620.134,51.03,7.87,7.47,7.76,-0.003975199,-0.011684506,-0.01983871,3469444.774,50.226,55.364,53.112,44.0597359,51.27,50.712,0.003797879,-0.004949191,474437,3.3,1.81,0.042727723,0.037165254,0.013612565
2020/01,0.0048,0.0056,0.0081,0.0054,0.0026,-0.0002,0.0038,0.0006,-0.0029,0.0005,0.0039,-0.0003,0.0009,0.0041,0.0022,0.0025,0.003,0.002,0.0026,0.003,0.0016,0.0046,0.0034,0.0043,0.002,0.002771191,-0.025463311,0.013370199,-0.046528358,0.037181964,-0.017030819,0.014481434,3.56446826,-4,17556181,49.409,35587.869,31923.272,2239.707,36414.734,52.79,7.7,7.12,7.46,-0.005986596,-0.007180228,0.011190053,3528003.76,49.526,52.59,51.656,43.84072694,48.718,53.822,-0.000805586,-0.012079517,529345,3.4,1.86,0.023139206,0.017362051,0.025826446
2020/02,0.0042,0.0048,0.0056,0.0081,0.0054,0.0026,-0.0002,0.0038,0.0006,-0.0029,0.0005,0.0039,-0.0003,0.0033,0.0041,0.0022,0.0025,0.003,0.002,0.0026,0.003,0.0016,0.0046,0.0034,0.0043,-0.00277234,-0.020128623,-0.128116944,0.043349983,-0.092177033,-0.044924783,-0.093233158,4.353752006,-1,17583451,50.157,36062,31945.802,2207.843,31372.999,48.75,7.53,7.12,7.26,-0.019376773,-0.023833802,0.008146774,3412103.062,49.079,51.767,49.869,43.7573503,47.879,52.193,-0.005971642,-0.008851023,422359,4,1.76,0.031936208,-0.009895776,0.005035247
